id,taxa__id,tags,mime_type,src,creator,date,place,gps,permission,source,source_url,comments
b4fe0418a2adbd07113e6dca0cc4c5c9,nepidae,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/89/Nepidae01.jpg,unknown (XenonX3),2008-07-23,France,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Nepa_cinerea_with_wings.jpg,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/bd/59/60/72-f4bb-427d-b489-23fc54e519db/0/original/6cfd5643d07d2528cd19dd8aaf0bf2fe.jpg,
b814d1305aeba717f9b95b69bf2d348d,nepidae,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/f/f2/Nepidae02.jpg,unknown (Jeffdelonge),unknown,France,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Nepa_cinerea01.jpg,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/39/54/ca/c3-6371-41c1-821b-3e71c6eae859/0/original/a5dbec48f87a0f682700e655e758c00a.jpg,
168e62f654e0d6e9543c89474a24f0e5,neptuniaoleracea,,image/tiff,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_Djenne_prostrate_50353_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/4d/e3/6c/37-fbf5-40bc-9c15-f0343993ee5b/0/original/1adda8f558b795c2cd0c753a2326c621.tif,
477bcd8781183bd05255448379e8c490,neptuniaoleracea,,image/tiff,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_Djenne_erect_50353_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/83/d2/48/0f-e1a9-4544-9e89-3a686d0cd19d/0/original/cd208df58c658de7147967d1d05b710e.tif,
a6aa51d6df46748a16cd613f253108f1,neptuniaoleracea,,image/jpeg,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_spcm_Ansongo_fl_50353_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/95/d1/ae/d1-26b3-492c-88f4-114084aeb7ad/0/original/db95eac6b698222ae81210b211d0a341.JPG,
d1b11784b2629626e91dc75148b1bc87,neptuniaoleracea,,image/jpeg,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_Douentza_04_2010_dry_fruits_50353_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/7d/ad/6d/50-d27d-4463-a711-c152d1b2dfc5/0/original/8549da9a1aaba4de75ed41e9170e0aa5.JPG,
db0d8e8fc67b086d8529a36c8aa031d4,neptuniaoleracea,,image/tiff,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_Djenne_fl_50353_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/7f/19/7f/58-7ff1-4254-baf7-fbd9d068727b/0/original/f18cb154a0d20df7da1a2f1c75ebc103.tif,
e5ec54c5691a76f8a938947207c77794,neptuniaoleracea,,image/tiff,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_Djenne_floating_50353_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/27/51/8a/99-0808-4537-9147-e3317a991e91/0/original/806f51b22d20d116207179e0a2edf1b3.tif,
eac592826cba32557444fa99eac6989c,neptuniaoleracea,,image/jpeg,fl_Fabaceae_Mimosoidiae_Neptunia_oleracea_spcm_Djenne_fr_50353_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/1f/15/cd/fd-fbfa-4f5d-9fd7-bda30a2644c8/0/original/bca704390d63cf6e085918c4dd16c5c6.JPG,
04a9bac11b738f117925ef8d0e202bf4,nomadacrisseptemfasciata,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/1d/NomadacrisSeptemfasciata01.jpg,unknwon (ChriKo ?),unknown,Tanzania,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Nomadacris_septemfasciata.jpg,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/12/bb/5f/c5-217e-4cb3-8589-db9bba4ce265/0/original/ee7d7423be43f97e11f274cd87df53a2.jpg,Adult
f1347ee44e00220f7b1d5c195b6fe165,nomadacrisseptemfasciata,group;far;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/8b/NomadacrisSeptemfasciata02.jpg,Christiaan Kooyman,2009-02-08,"Katavi National Park,Tanzania",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Nomadacris_septemfasciata_hoppers.jpg,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/25/06/2f/4d-19c2-4956-8f01-8b9f7b4619ec/0/original/2acc0d6276a8b9e981a1fbfe78887996.jpg,Hoppers
4b830951bed2fa1c1db40b31569789c5,nothosaervabrachiata,,image/jpeg,fl_Amaranthaceae_Nothosaerva_brachiata_Fombori_12_2006_clump_50036_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/dd/e9/b6/41-2a12-4b56-8faf-0a1b06ddb871/0/original/d8abb6fab03a08fa8cf4cec4c0944aec.JPG,
a2187f8f662b88dd083d5a74a980442f,nothosaervabrachiata,,image/jpeg,fl_Amaranthaceae_Nothosaerva_brachiata_spcm_Ansongo_CIRAD_Montp_50036_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/f0/2d/f4/cc-aa11-45eb-85d8-2f1f26fe053d/0/original/5d10ce04230b60b3eb54fc317093ccbc.JPG,
2f3d2c0b1db6c736cd06a17493fb70a5,numidameleagris,pair;far;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/c/ce/NumidaMeleagris01.JPG/800px-NumidaMeleagris01.JPG,Christfried Naumann,2005-01-31,"Windhoek, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/ad/71/ba/48-d8f4-4686-9e2e-7c302cc063e6/0/original/9d885ad9f2e24424c04825931e1f9247.jpg,
ded8e1f2cccfe6add9cd191e7d9b9807,numidameleagris,,image/jpeg,bird_Numida_meleagris_guinea_fowl_60144_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/ff/d6/99/ce-f105-46a7-9c7d-2cf54de6ec1b/0/original/db072cd681c50d2fcdcd4676843bee9a.JPG,
653aac3d6c02d52172906ea0ab26c1c8,nycteristhebaica,,image/jpeg,mammal_bat_insectivore_Nycteris_thebaica_slitfaced_2005_Douentza_60505_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/9a/76/87/74-0931-477d-b76e-6319c8a16c66/0/original/b7ee1e444985f6576830d622a3144af7.jpg,
88c95466df34e87438f120e8e0cfd597,nycteristhebaica,head;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/3/3c/NycterisThebaica01.jpg,"Susan Ellis, Bugwood.org",4-Feb-11,"Image taken near Limpopo River on Zimbabwe border, South Africa",,http://creativecommons.org/licenses/by/3.0/deed.en,http://en.wikipedia.org/wiki/File:Nycteris_thebaica.jpg,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/40/f0/9b/f3-a5e5-4169-b356-b973f6ff7cee/0/original/f7bdb82a3968b7050bc8effa7f135aec.jpg,
9e7afb762b1b09e1ddf22afcd290b255,nymphaealotus,,image/jpeg,fl_Nymphaeaceae_Nymphaea_lotus_lf_fl_Ogol_04_2011_50460_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/84/57/95/ca-2500-48e3-9d50-889bf1fd6e91/0/original/52331dbf28958d02aec22ced147bee91.JPG,
05044087b0e07c2bd798d356d465e83b,nymphaeamaculataschumachthonn,,image/jpeg,fl_Nymphaeaceae_Nymphaea_maculata_Boussouma_03_2011_lf_fl_50461_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/63/a1/7d/8b-62a8-46a7-98cf-4f6433685db8/0/original/e07b17298a0e84b90a9cb525a11980d5.JPG,
34aec832d02290094ffa9ce14a6e3bff,nymphaeamaculataschumachthonn,,image/jpeg,fl_Nymphaeaceae_Nymphaea_maculata_Bounou_09_2006_fl_50461_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/db/69/21/4b-3145-4e36-91ce-b27e85776ca2/0/original/51bb29994bf9e97986a7df9ec98e9ab8.JPG,
52ead5dbba8dac25d67d2fda3df20541,nymphaeamaculataschumachthonn,,image/jpeg,fl_Nymphaeaceae_Nymphaea_maculata_2spcms_Montp_50461_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,http://edmond.mpdl.mpg.de/imeji/file/d2JGQRxO19XTOEXG/c9/c3/f7/10-7bea-4c6f-86bc-691c10c8a277/0/original/53cbb2316ef4746e1585acd63cefa969.jpg,
